id,type,ebox_id,lat,lon,coordinates,zone
AA0000018EB3,light,AA000001169B,41.284912,1.720769,"{'lat': 41.284912, 'lon': 1.720769}",school_sports
AA0000018EB4,light,AA000001169B,41.285292,1.721493,"{'lat': 41.285292, 'lon': 1.721493}",center
AA0000018EB5,light,AA000001169B,41.286112,1.720358,"{'lat': 41.286112, 'lon': 1.720358}",school_sports
AA0000018EB6,light,AA000001169B,41.284992,1.720642,"{'lat': 41.284992, 'lon': 1.720642}",school_sports
AA0000018EB7,light,AA000001169B,41.28588,1.720756,"{'lat': 41.28588, 'lon': 1.720756}",school_sports
AA0000018EB8,light,AA000001169B,41.285176,1.720407,"{'lat': 41.285176, 'lon': 1.720407}",school_sports
AA0000018EB9,light,AA000001169B,41.285464,1.720686,"{'lat': 41.285464, 'lon': 1.720686}",school_sports
AA0000018EBA,light,AA0000011277,41.283488,1.721288,"{'lat': 41.283488, 'lon': 1.721288}",center
AA0000018EBB,light,AA000001169B,41.28464,1.72291,"{'lat': 41.28464, 'lon': 1.72291}",center
AA0000018EBC,light,AA000001169B,41.284344,1.722234,"{'lat': 41.284344, 'lon': 1.722234}",center
AA0000018EBD,light,AA000001169B,41.284976,1.720943,"{'lat': 41.284976, 'lon': 1.720943}",school_sports
AA0000018EBE,light,AA0000011277,41.282964,1.722005,"{'lat': 41.282964, 'lon': 1.722005}",center
AA0000018EBF,light,AA0000011277,41.282124,1.722272,"{'lat': 41.282124, 'lon': 1.722272}",center
AA0000018EC0,light,AA000001169B,41.285444,1.720854,"{'lat': 41.285444, 'lon': 1.720854}",school_sports
AA0000018EC1,light,AA000001169B,41.28566,1.720992,"{'lat': 41.28566, 'lon': 1.720992}",school_sports
AA0000018EC2,light,AA000001169B,41.2862,1.720522,"{'lat': 41.2862, 'lon': 1.720522}",school_sports
AA0000018EC3,light,AA000001169B,41.28538,1.720674,"{'lat': 41.28538, 'lon': 1.720674}",school_sports
AA0000018EC4,light,AA000001169B,41.285512,1.721028,"{'lat': 41.285512, 'lon': 1.721028}",center
AA0000018EC5,light,AA000001169B,41.285828,1.720889,"{'lat': 41.285828, 'lon': 1.720889}",school_sports
AA0000018EC6,light,AA000001169B,41.286788,1.719844,"{'lat': 41.286788, 'lon': 1.719844}",school_sports
AA0000018EC7,light,AA000001169B,41.286916,1.720035,"{'lat': 41.286916, 'lon': 1.720035}",school_sports
AA0000018EC9,light,AA000001169B,41.287084,1.720188,"{'lat': 41.287084, 'lon': 1.720188}",school_sports
AA0000018ECA,light,AA000001169B,41.286608,1.719805,"{'lat': 41.286608, 'lon': 1.719805}",school_sports
AA0000018ECB,light,AA000001169B,41.287088,1.720069,"{'lat': 41.287088, 'lon': 1.720069}",school_sports
AA0000018ECC,light,AA000001169B,41.287756,1.720216,"{'lat': 41.287756, 'lon': 1.720216}",center_north
AA0000018ECD,light,AA000001169B,41.287484,1.720379,"{'lat': 41.287484, 'lon': 1.720379}",center_north
AA0000018ECE,light,AA000001169B,41.287224,1.720267,"{'lat': 41.287224, 'lon': 1.720267}",school_sports
AA0000018ECF,light,AA000001169B,41.287916,1.720047,"{'lat': 41.287916, 'lon': 1.720047}",center_north
AA0000018ED0,light,AA000001169B,41.287488,1.720505,"{'lat': 41.287488, 'lon': 1.720505}",center_north
AA0000018ED1,light,AA000001169B,41.2876,1.720305,"{'lat': 41.2876, 'lon': 1.720305}",center_north
AA0000018ED2,light,AA000001169B,41.286264,1.719597,"{'lat': 41.286264, 'lon': 1.719597}",school_sports
AA0000018ED3,light,AA000001169B,41.285792,1.719895,"{'lat': 41.285792, 'lon': 1.719895}",school_sports
AA0000018ED4,light,AA000001169B,41.285272,1.720244,"{'lat': 41.285272, 'lon': 1.720244}",school_sports
AA0000018ED5,light,AA000001169B,41.28552,1.720076,"{'lat': 41.28552, 'lon': 1.720076}",school_sports
AA0000018ED6,light,AA000001169B,41.286044,1.719737,"{'lat': 41.286044, 'lon': 1.719737}",school_sports
AA0000018ED7,light,AA000001169B,41.286492,1.719627,"{'lat': 41.286492, 'lon': 1.719627}",school_sports
AA0000018ED8,light,AA000001169B,41.28446,1.719412,"{'lat': 41.28446, 'lon': 1.719412}",school_sports
AA0000018ED9,light,AA000001169B,41.284804,1.719986,"{'lat': 41.284804, 'lon': 1.719986}",school_sports
AA0000018EDA,light,AA000001169B,41.2864,1.71967,"{'lat': 41.2864, 'lon': 1.71967}",school_sports
AA0000018EDB,light,AA000001169B,41.284904,1.720275,"{'lat': 41.284904, 'lon': 1.720275}",school_sports
AA0000018EDC,light,AA000001169B,41.28464,1.719625,"{'lat': 41.28464, 'lon': 1.719625}",school_sports
AA0000018EDD,light,AA000001169B,41.284236,1.719158,"{'lat': 41.284236, 'lon': 1.719158}",school_sports
AA0000018EDE,light,AA000001169B,41.2857,1.720078,"{'lat': 41.2857, 'lon': 1.720078}",school_sports
AA0000018EDF,light,AA000001169B,41.286004,1.719988,"{'lat': 41.286004, 'lon': 1.719988}",school_sports
AA0000018EE0,light,AA000001169B,41.286284,1.720077,"{'lat': 41.286284, 'lon': 1.720077}",school_sports
AA0000018EE1,light,AA000001169B,41.285936,1.719949,"{'lat': 41.285936, 'lon': 1.719949}",school_sports
AA0000018EE2,light,AA000001169B,41.286168,1.71978,"{'lat': 41.286168, 'lon': 1.71978}",school_sports
AA0000018EE3,light,AA000001169B,41.285432,1.720265,"{'lat': 41.285432, 'lon': 1.720265}",school_sports
AA0000018EE4,light,AA000001169B,41.286052,1.720241,"{'lat': 41.286052, 'lon': 1.720241}",school_sports
AA0000018EE5,light,AA000001169B,41.285652,1.720198,"{'lat': 41.285652, 'lon': 1.720198}",school_sports
AA0000018EE6,light,AA000001169B,41.285536,1.720576,"{'lat': 41.285536, 'lon': 1.720576}",school_sports
AA0000018EE7,light,AA000001169B,41.285744,1.720389,"{'lat': 41.285744, 'lon': 1.720389}",school_sports
AA0000018EE8,light,AA000001169B,41.285816,1.720392,"{'lat': 41.285816, 'lon': 1.720392}",school_sports
AA0000018EE9,light,AA000001169B,41.28604,1.72019,"{'lat': 41.28604, 'lon': 1.72019}",school_sports
AA0000018EEA,light,AA000001169B,41.286408,1.720057,"{'lat': 41.286408, 'lon': 1.720057}",school_sports
AA0000018EEB,light,AA000001169B,41.285976,1.720362,"{'lat': 41.285976, 'lon': 1.720362}",school_sports
AA0000018EEC,light,AA000001169B,41.285356,1.720431,"{'lat': 41.285356, 'lon': 1.720431}",school_sports
AA0000018EED,light,AA000001169B,41.286412,1.719904,"{'lat': 41.286412, 'lon': 1.719904}",school_sports
AA0000018EEE,light,AA000001169B,41.285688,1.720534,"{'lat': 41.285688, 'lon': 1.720534}",school_sports
AA0000018EEF,light,AA000001169B,41.286188,1.720212,"{'lat': 41.286188, 'lon': 1.720212}",school_sports
AA0000018EF0,light,AA000001169B,41.285008,1.721233,"{'lat': 41.285008, 'lon': 1.721233}",center
AA0000018EF1,light,AA000001169B,41.285024,1.721233,"{'lat': 41.285024, 'lon': 1.721233}",center
AA0000018EF2,light,AA000001169B,41.285332,1.721258,"{'lat': 41.285332, 'lon': 1.721258}",center
AA0000018EF3,light,AA000001169B,41.28552,1.721524,"{'lat': 41.28552, 'lon': 1.721524}",center
AA0000018EF4,light,AA000001169B,41.285016,1.721232,"{'lat': 41.285016, 'lon': 1.721232}",center
AA0000018EF5,light,AA000001169B,41.285312,1.721267,"{'lat': 41.285312, 'lon': 1.721267}",center
AA0000018EF6,light,AA000001169B,41.284048,1.720258,"{'lat': 41.284048, 'lon': 1.720258}",school_sports
AA0000018EF7,light,AA000001169B,41.28434,1.720256,"{'lat': 41.28434, 'lon': 1.720256}",school_sports
AA0000018EF8,light,AA00000112CB,41.28298,1.749322,"{'lat': 41.28298, 'lon': 1.749322}",east
AA0000018EF9,light,AA000001128F,41.28664,1.723203,"{'lat': 41.28664, 'lon': 1.723203}",industrial
AA0000018EFA,light,AA0000011681,41.270836,1.726487,"{'lat': 41.270836, 'lon': 1.726487}",turistic
AA0000018EFB,light,AA0000011681,41.274116,1.726662,"{'lat': 41.274116, 'lon': 1.726662}",south
AA0000018EFC,light,AA0000011681,41.273748,1.726885,"{'lat': 41.273748, 'lon': 1.726885}",south
AA0000018EFD,light,AA0000011277,41.28356,1.721704,"{'lat': 41.28356, 'lon': 1.721704}",center
AA0000018EFE,light,AA0000011681,41.274604,1.722409,"{'lat': 41.274604, 'lon': 1.722409}",south
AA0000018F01,light,AA0000011681,41.27394,1.726778,"{'lat': 41.27394, 'lon': 1.726778}",south
AA0000018F02,light,AA00000112CB,41.2822,1.747793,"{'lat': 41.2822, 'lon': 1.747793}",east
AA0000018F03,light,AA00000112CB,41.2835,1.74869,"{'lat': 41.2835, 'lon': 1.74869}",east
AA0000018F04,light,AA000001128F,41.286976,1.723372,"{'lat': 41.286976, 'lon': 1.723372}",industrial
AA0000018F05,light,AA00000112CB,41.282384,1.748073,"{'lat': 41.282384, 'lon': 1.748073}",east
AA0000018F06,light,AA00000112CB,41.282648,1.748628,"{'lat': 41.282648, 'lon': 1.748628}",east
AA0000018F07,light,AA00000112CB,41.282752,1.748849,"{'lat': 41.282752, 'lon': 1.748849}",east
AA0000018F08,light,AA00000112CB,41.281076,1.746021,"{'lat': 41.281076, 'lon': 1.746021}",east
AA0000018F09,light,AA00000112CB,41.2808,1.745597,"{'lat': 41.2808, 'lon': 1.745597}",east
AA0000018F0A,light,AA00000112CB,41.280532,1.745187,"{'lat': 41.280532, 'lon': 1.745187}",east
AA0000018F0B,light,AA00000112CB,41.281008,1.747107,"{'lat': 41.281008, 'lon': 1.747107}",east
AA0000018F0C,light,AA00000112CB,41.280668,1.745388,"{'lat': 41.280668, 'lon': 1.745388}",east
AA0000018F0D,light,AA00000112CB,41.280948,1.745804,"{'lat': 41.280948, 'lon': 1.745804}",east
AA0000018F0E,light,AA000001169B,41.285344,1.722335,"{'lat': 41.285344, 'lon': 1.722335}",center
AA0000018F10,light,AA000001169B,41.285392,1.722094,"{'lat': 41.285392, 'lon': 1.722094}",center
AA0000018F11,light,AA000001169B,41.285432,1.722471,"{'lat': 41.285432, 'lon': 1.722471}",center
AA0000018F12,light,AA00000112CB,41.280824,1.744436,"{'lat': 41.280824, 'lon': 1.744436}",east
AA0000018F13,light,AA00000112CB,41.28104,1.744488,"{'lat': 41.28104, 'lon': 1.744488}",east
AA0000018F14,light,AA00000112CB,41.2806,1.744382,"{'lat': 41.2806, 'lon': 1.744382}",east
AA0000018F15,light,AA00000112CB,41.280392,1.744251,"{'lat': 41.280392, 'lon': 1.744251}",east
AA0000018F16,light,AA00000112CB,41.281264,1.744594,"{'lat': 41.281264, 'lon': 1.744594}",east
AA0000018F17,light,AA00000112CB,41.280192,1.744157,"{'lat': 41.280192, 'lon': 1.744157}",east
AA0000018F18,light,AA00000112CB,41.282184,1.74644,"{'lat': 41.282184, 'lon': 1.74644}",east
AA0000018F19,light,AA00000112CB,41.282676,1.746505,"{'lat': 41.282676, 'lon': 1.746505}",east
AA0000018F1A,light,AA00000112CB,41.282992,1.747687,"{'lat': 41.282992, 'lon': 1.747687}",east
AA0000018F1B,light,AA00000112CB,41.283248,1.748199,"{'lat': 41.283248, 'lon': 1.748199}",east
AA0000018F1D,light,AA00000112CB,41.28288,1.747461,"{'lat': 41.28288, 'lon': 1.747461}",east
AA0000018F1E,light,AA00000112CB,41.283376,1.748453,"{'lat': 41.283376, 'lon': 1.748453}",east
AA0000018F1F,light,AA00000112CB,41.283128,1.747959,"{'lat': 41.283128, 'lon': 1.747959}",east
AA0000018F20,light,AA000001169B,41.28548,1.722309,"{'lat': 41.28548, 'lon': 1.722309}",center
AA0000018F21,light,AA000001169B,41.285472,1.721799,"{'lat': 41.285472, 'lon': 1.721799}",center
AA0000018F28,light,AA00000112CB,41.282016,1.74657,"{'lat': 41.282016, 'lon': 1.74657}",east
AA0000018F29,light,AA00000112CB,41.282512,1.746631,"{'lat': 41.282512, 'lon': 1.746631}",east
AA0000018F2A,light,AA00000112CB,41.282112,1.746915,"{'lat': 41.282112, 'lon': 1.746915}",east
AA0000018F2B,light,AA00000112CB,41.282312,1.746788,"{'lat': 41.282312, 'lon': 1.746788}",east
AA0000018F2C,light,AA000001169B,41.285312,1.722466,"{'lat': 41.285312, 'lon': 1.722466}",center
AA0000018F2D,light,AA000001169B,41.28544,1.721573,"{'lat': 41.28544, 'lon': 1.721573}",center
AA0000018F2E,light,AA000001169B,41.285188,1.723081,"{'lat': 41.285188, 'lon': 1.723081}",center
AA0000018F2F,light,AA000001169B,41.285256,1.722737,"{'lat': 41.285256, 'lon': 1.722737}",center
AA0000018F30,light,AA000001169B,41.285152,1.722257,"{'lat': 41.285152, 'lon': 1.722257}",center
AA0000018F34,light,BB0005190120,41.27318,1.712251,"{'lat': 41.27318, 'lon': 1.712251}",south_west
AA0000018F38,light,AA000001169B,41.285348,1.722811,"{'lat': 41.285348, 'lon': 1.722811}",center
AA0000018F39,light,AA000001169B,41.285184,1.723534,"{'lat': 41.285184, 'lon': 1.723534}",industrial
AA0000018F3A,light,AA000001169B,41.28526,1.723165,"{'lat': 41.28526, 'lon': 1.723165}",industrial
AA0000018F3B,light,AA000001169B,41.285384,1.722665,"{'lat': 41.285384, 'lon': 1.722665}",center
AA0000018F3C,light,AA000001169B,41.285312,1.722977,"{'lat': 41.285312, 'lon': 1.722977}",center
AA0000018F3D,light,AA000001169B,41.285236,1.723317,"{'lat': 41.285236, 'lon': 1.723317}",industrial
AA0000018F3E,light,AA00000112CB,41.285452,1.746416,"{'lat': 41.285452, 'lon': 1.746416}",east
AA0000018F3F,light,AA00000112CB,41.285596,1.746594,"{'lat': 41.285596, 'lon': 1.746594}",east
AA0000018F40,light,AA00000112CB,41.283268,1.746315,"{'lat': 41.283268, 'lon': 1.746315}",east
AA0000018F41,light,AA00000112CB,41.285368,1.746269,"{'lat': 41.285368, 'lon': 1.746269}",east
AA0000018F42,light,AA00000112CB,41.28332,1.746649,"{'lat': 41.28332, 'lon': 1.746649}",east
AA0000018F43,light,AA00000112CB,41.285528,1.746502,"{'lat': 41.285528, 'lon': 1.746502}",east
AA0000018F4A,light,AA0000011290,41.28086,1.723545,"{'lat': 41.28086, 'lon': 1.723545}",industrial
AA0000018F4B,light,AA00000112CD,41.270632,1.72085,"{'lat': 41.270632, 'lon': 1.72085}",turistic
AA0000018F4C,light,AA0000011290,41.281812,1.723478,"{'lat': 41.281812, 'lon': 1.723478}",industrial
AA0000018F4D,light,AA00000112CD,41.270272,1.721713,"{'lat': 41.270272, 'lon': 1.721713}",turistic
AA0000018F4E,light,AA00000112CD,41.27108,1.720082,"{'lat': 41.27108, 'lon': 1.720082}",turistic
AA0000018F4F,light,AA0000011290,41.281192,1.723369,"{'lat': 41.281192, 'lon': 1.723369}",industrial
AA0000018F50,light,AA0000011290,41.2813,1.723426,"{'lat': 41.2813, 'lon': 1.723426}",industrial
AA0000018F51,light,AA0000011290,41.281656,1.723285,"{'lat': 41.281656, 'lon': 1.723285}",industrial
AA0000018F52,light,AA0000011290,41.282552,1.723429,"{'lat': 41.282552, 'lon': 1.723429}",industrial
AA0000018F53,light,BB000519011F,41.275868,1.705872,"{'lat': 41.275868, 'lon': 1.705872}",south_west
AA0000018F54,light,AA0000011290,41.282084,1.723328,"{'lat': 41.282084, 'lon': 1.723328}",industrial
AA0000018F55,light,AA0000011290,41.281328,1.72341,"{'lat': 41.281328, 'lon': 1.72341}",industrial
AA0000018F56,light,AA0000011290,41.279992,1.723148,"{'lat': 41.279992, 'lon': 1.723148}",industrial
AA0000018F57,light,AA0000011681,41.274608,1.72664,"{'lat': 41.274608, 'lon': 1.72664}",south
AA0000018F58,light,AA0000011290,41.281616,1.723333,"{'lat': 41.281616, 'lon': 1.723333}",industrial
AA0000018F59,light,AA000000D44C,41.27968,1.72389,"{'lat': 41.27968, 'lon': 1.72389}",industrial
AA0000018F5A,light,AA0000011290,41.280912,1.723035,"{'lat': 41.280912, 'lon': 1.723035}",center_south
AA0000018F5B,light,AA0000011290,41.281128,1.723126,"{'lat': 41.281128, 'lon': 1.723126}",center_south
AA0000018F5C,light,AA00000112CD,41.2711,1.721158,"{'lat': 41.2711, 'lon': 1.721158}",turistic
AA0000018F5D,light,AA00000112CD,41.269836,1.722408,"{'lat': 41.269836, 'lon': 1.722408}",turistic
AA0000018F5E,light,AA00000112CB,41.282852,1.747274,"{'lat': 41.282852, 'lon': 1.747274}",east
AA0000018F5F,light,AA00000112CB,41.281848,1.748077,"{'lat': 41.281848, 'lon': 1.748077}",east
AA0000018F60,light,AA00000112CB,41.282324,1.747696,"{'lat': 41.282324, 'lon': 1.747696}",east
AA0000018F61,light,AA00000112CB,41.282716,1.74739,"{'lat': 41.282716, 'lon': 1.74739}",east
AA0000018F62,light,AA0000011290,41.283064,1.723795,"{'lat': 41.283064, 'lon': 1.723795}",industrial
AA0000018F63,light,AA0000011290,41.284192,1.723828,"{'lat': 41.284192, 'lon': 1.723828}",industrial
AA0000018F64,light,AA0000011290,41.283696,1.723755,"{'lat': 41.283696, 'lon': 1.723755}",industrial
AA0000018F65,light,AA0000011290,41.283924,1.723792,"{'lat': 41.283924, 'lon': 1.723792}",industrial
AA0000018F66,light,AA0000011290,41.283048,1.72411,"{'lat': 41.283048, 'lon': 1.72411}",industrial
AA0000018F67,light,AA0000011290,41.28348,1.723757,"{'lat': 41.28348, 'lon': 1.723757}",industrial
AA0000018F68,light,AA00000112CB,41.284892,1.745903,"{'lat': 41.284892, 'lon': 1.745903}",east
AA0000018F69,light,AA00000112CB,41.285116,1.746435,"{'lat': 41.285116, 'lon': 1.746435}",east
AA0000018F6A,light,AA0000011290,41.283176,1.724205,"{'lat': 41.283176, 'lon': 1.724205}",industrial
AA0000018F6B,light,AA0000011290,41.284148,1.724335,"{'lat': 41.284148, 'lon': 1.724335}",industrial
AA0000018F6C,light,AA0000011290,41.283644,1.724262,"{'lat': 41.283644, 'lon': 1.724262}",industrial
AA0000018F6D,light,AA0000011290,41.283412,1.724229,"{'lat': 41.283412, 'lon': 1.724229}",industrial
AA0000018F6E,light,AA0000011290,41.28444,1.724356,"{'lat': 41.28444, 'lon': 1.724356}",industrial
AA0000018F6F,light,AA0000011290,41.283896,1.724313,"{'lat': 41.283896, 'lon': 1.724313}",industrial
AA0000018F70,light,AA00000112CB,41.282528,1.747533,"{'lat': 41.282528, 'lon': 1.747533}",east
AA0000018F71,light,AA00000112CB,41.282032,1.747936,"{'lat': 41.282032, 'lon': 1.747936}",east
AA0000018F72,light,AA00000112CD,41.268008,1.723626,"{'lat': 41.268008, 'lon': 1.723626}",turistic
AA0000018F73,light,AA00000112CB,41.284092,1.748045,"{'lat': 41.284092, 'lon': 1.748045}",east
AA0000018F74,light,AA00000112CB,41.284424,1.747508,"{'lat': 41.284424, 'lon': 1.747508}",east
AA0000018F75,light,AA00000112CD,41.269096,1.722776,"{'lat': 41.269096, 'lon': 1.722776}",turistic
AA0000018F76,light,AA00000112CB,41.284284,1.747719,"{'lat': 41.284284, 'lon': 1.747719}",east
AA0000018F77,light,AA00000112CB,41.284604,1.747243,"{'lat': 41.284604, 'lon': 1.747243}",east
AA0000018F79,light,AA00000112CB,41.28474,1.745631,"{'lat': 41.28474, 'lon': 1.745631}",east
AA0000018F7A,light,AA00000112CB,41.28504,1.746186,"{'lat': 41.28504, 'lon': 1.746186}",east
AA0000018F7B,light,AA0000011290,41.284152,1.724296,"{'lat': 41.284152, 'lon': 1.724296}",industrial
AA0000018F7C,light,AA00000112CB,41.284368,1.746171,"{'lat': 41.284368, 'lon': 1.746171}",east
AA0000018F7D,light,AA00000112CB,41.28436,1.745152,"{'lat': 41.28436, 'lon': 1.745152}",east
AA0000018F7E,light,AA00000112CB,41.284552,1.745888,"{'lat': 41.284552, 'lon': 1.745888}",east
AA0000018F7F,light,AA00000112CB,41.2842,1.746441,"{'lat': 41.2842, 'lon': 1.746441}",east
AA0000018F80,light,AA00000112CB,41.283916,1.748341,"{'lat': 41.283916, 'lon': 1.748341}",east
AA0000018F81,light,AA00000112CB,41.283772,1.747691,"{'lat': 41.283772, 'lon': 1.747691}",east
AA0000018F82,light,AA00000112CB,41.283464,1.747135,"{'lat': 41.283464, 'lon': 1.747135}",east
AA0000018F83,light,AA00000112CB,41.283924,1.74795,"{'lat': 41.283924, 'lon': 1.74795}",east
AA0000018F84,light,AA00000112CB,41.283624,1.747428,"{'lat': 41.283624, 'lon': 1.747428}",east
AA0000018F85,light,AA00000112CB,41.283312,1.746906,"{'lat': 41.283312, 'lon': 1.746906}",east
AA0000018F86,light,AA00000112CB,41.283544,1.745607,"{'lat': 41.283544, 'lon': 1.745607}",east
AA0000018F87,light,AA00000112CB,41.283688,1.745399,"{'lat': 41.283688, 'lon': 1.745399}",east
AA0000018F88,light,AA00000112CB,41.284944,1.7467,"{'lat': 41.284944, 'lon': 1.7467}",east
AA0000018F89,light,AA00000112CB,41.284044,1.746691,"{'lat': 41.284044, 'lon': 1.746691}",east
AA0000018F8A,light,AA00000112CB,41.283708,1.747189,"{'lat': 41.283708, 'lon': 1.747189}",east
AA0000018F8B,light,AA00000112CB,41.283876,1.746937,"{'lat': 41.283876, 'lon': 1.746937}",east
AA0000018F8C,light,AA00000112CD,41.26906,1.723253,"{'lat': 41.26906, 'lon': 1.723253}",turistic
AA0000018F8D,light,AA00000112CB,41.284768,1.746998,"{'lat': 41.284768, 'lon': 1.746998}",east
AA0000018F8E,light,AA00000112CB,41.284604,1.745373,"{'lat': 41.284604, 'lon': 1.745373}",east
AA0000018F90,light,AA00000112CB,41.28338,1.74586,"{'lat': 41.28338, 'lon': 1.74586}",east
AA0000018F91,light,AA000001128F,41.28694,1.723355,"{'lat': 41.28694, 'lon': 1.723355}",industrial
AA0000018F92,light,AA000001169B,41.288372,1.720155,"{'lat': 41.288372, 'lon': 1.720155}",center_north
AA0000018F93,light,AA00000112CB,41.283812,1.745176,"{'lat': 41.283812, 'lon': 1.745176}",east
AA0000018F94,light,AA00000112CB,41.281648,1.744811,"{'lat': 41.281648, 'lon': 1.744811}",east
AA0000018F95,light,AA00000112CB,41.281836,1.744754,"{'lat': 41.281836, 'lon': 1.744754}",east
AA0000018F96,light,AA00000112CB,41.281528,1.744338,"{'lat': 41.281528, 'lon': 1.744338}",east
AA0000018F97,light,AA00000112CB,41.281476,1.744689,"{'lat': 41.281476, 'lon': 1.744689}",east
AA0000018F98,light,AA00000112CB,41.281884,1.744951,"{'lat': 41.281884, 'lon': 1.744951}",east
AA0000018F99,light,AA00000112CB,41.281692,1.744545,"{'lat': 41.281692, 'lon': 1.744545}",east
AA0000018F9A,light,AA00000112CB,41.2817,1.747982,"{'lat': 41.2817, 'lon': 1.747982}",east
AA0000018F9B,light,AA00000112CB,41.281508,1.747207,"{'lat': 41.281508, 'lon': 1.747207}",east
